Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
14              GSC2         16 Jul 2025 22:20:41.686     60.119512         36.151975           879.256576      
14              GSC2         16 Jul 2025 22:20:46.686     61.051091         34.729885           904.308664      
14              GSC2         16 Jul 2025 22:20:51.686     61.902861         33.370557           929.921880      
14              GSC2         16 Jul 2025 22:20:56.686     62.684377         32.071301           956.050229      
14              GSC2         16 Jul 2025 22:21:01.686     63.403779         30.829276           982.651797      
14              GSC2         16 Jul 2025 22:21:06.686     64.068048         29.641557           1009.688880     
14              GSC2         16 Jul 2025 22:21:11.686     64.683174         28.505253           1037.126777     
14              GSC2         16 Jul 2025 22:21:16.686     65.254329         27.417537           1064.933544     
14              GSC2         16 Jul 2025 22:21:21.686     65.786002         26.375665           1093.080156     
14              GSC2         16 Jul 2025 22:21:26.686     66.282113         25.376977           1121.540713     
14              GSC2         16 Jul 2025 22:21:31.686     66.746082         24.418952           1150.291227     
14              GSC2         16 Jul 2025 22:21:36.686     67.180911         23.499209           1179.309484     
14              GSC2         16 Jul 2025 22:21:41.686     67.589248         22.615491           1208.575286     
14              GSC2         16 Jul 2025 22:21:46.686     67.973438         21.765655           1238.070757     
14              GSC2         16 Jul 2025 22:21:51.686     68.335560         20.947699           1267.779150     
14              GSC2         16 Jul 2025 22:21:56.686     68.677460         20.159755           1297.684802     
14              GSC2         16 Jul 2025 22:22:01.686     69.000789         19.400070           1327.773444     
14              GSC2         16 Jul 2025 22:22:06.686     69.307029         18.666985           1358.032581     
14              GSC2         16 Jul 2025 22:22:11.686     69.597508         17.958964           1388.450330     
14              GSC2         16 Jul 2025 22:22:16.686     69.873418         17.274578           1419.015423     
14              GSC2         16 Jul 2025 22:22:21.686     70.135839         16.612488           1449.717577     
14              GSC2         16 Jul 2025 22:22:26.686     70.385748         15.971430           1480.547934     
14              GSC2         16 Jul 2025 22:22:31.686     70.624030         15.350232           1511.497891     
14              GSC2         16 Jul 2025 22:22:36.686     70.851489         14.747809           1542.559162     
14              GSC2         16 Jul 2025 22:22:41.686     71.068856         14.163141           1573.724174     
14              GSC2         16 Jul 2025 22:22:46.686     71.276802         13.595262           1604.986549     
14              GSC2         16 Jul 2025 22:22:51.686     71.475937         13.043281           1636.339938     
14              GSC2         16 Jul 2025 22:22:56.686     71.666822         12.506367           1667.778103     
14              GSC2         16 Jul 2025 22:23:01.686     71.849969         11.983741           1699.295345     
14              GSC2         16 Jul 2025 22:23:06.686     72.025852         11.474662           1730.887004     
14              GSC2         16 Jul 2025 22:23:11.686     72.194906         10.978443           1762.548306     
14              GSC2         16 Jul 2025 22:23:16.686     72.357533         10.494447           1794.274435     
14              GSC2         16 Jul 2025 22:23:21.686     72.514102         10.022073           1826.061018     
14              GSC2         16 Jul 2025 22:23:26.686     72.664957         9.560747            1857.904609     
14              GSC2         16 Jul 2025 22:23:31.686     72.810417         9.109935            1889.801541     
14              GSC2         16 Jul 2025 22:23:36.686     72.950775         8.669143            1921.748022     
14              GSC2         16 Jul 2025 22:23:41.686     73.086305         8.237904            1953.740617     
14              GSC2         16 Jul 2025 22:23:46.686     73.217263         7.815766            1985.776754     
14              GSC2         16 Jul 2025 22:23:51.686     73.343886         7.402313            2017.853567     
14              GSC2         16 Jul 2025 22:23:56.686     73.466395         6.997158            2049.968003     
14              GSC2         16 Jul 2025 22:24:01.686     73.584997         6.599931            2082.117312     
14              GSC2         16 Jul 2025 22:24:06.686     73.699885         6.210277            2114.299556     
14              GSC2         16 Jul 2025 22:24:11.686     73.811240         5.827865            2146.512455     
14              GSC2         16 Jul 2025 22:24:16.686     73.919231         5.452388            2178.753505     
14              GSC2         16 Jul 2025 22:24:21.686     74.024017         5.083554            2211.020452     
14              GSC2         16 Jul 2025 22:24:22.831     74.047576         5.000000            2218.412678     

15              GSC2         16 Jul 2025 23:56:32.957     279.932094        5.000000            2218.703450     
15              GSC2         16 Jul 2025 23:56:37.957     280.230015        5.349715            2187.951769     
15              GSC2         16 Jul 2025 23:56:42.957     280.536719        5.704836            2157.270062     
15              GSC2         16 Jul 2025 23:56:47.957     280.852606        6.065561            2126.661674     
15              GSC2         16 Jul 2025 23:56:52.957     281.178092        6.432094            2096.130784     
15              GSC2         16 Jul 2025 23:56:57.957     281.513616        6.804644            2065.681964     
15              GSC2         16 Jul 2025 23:57:02.957     281.859646        7.183427            2035.319719     
15              GSC2         16 Jul 2025 23:57:07.957     282.216684        7.568679            2005.048298     
15              GSC2         16 Jul 2025 23:57:12.957     282.585256        7.960634            1974.872832     
15              GSC2         16 Jul 2025 23:57:17.957     282.965917        8.359534            1944.798910     
15              GSC2         16 Jul 2025 23:57:22.957     283.359258        8.765632            1914.832134     
